495	131544	125700001	128800000	q26.2	gpos50
496	131544	128800001	133797422	q26.3	gneg
497	131556	1	2800000	p15.5	gneg
498	131556	2800001	11700000	p15.4	gpos50
499	131556	11700001	13800000	p15.3	gneg
500	131556	13800001	16900000	p15.2	gpos50
501	131556	16900001	22000000	p15.1	gneg
502	131556	22000001	26200000	p14.3	gpos100
503	131556	26200001	27200000	p14.2	gneg
504	131556	27200001	31000000	p14.1	gpos75
505	131556	31000001	36400000	p13	gneg
506	131556	36400001	43400000	p12	gpos100
507	131556	43400001	48800000	p11.2	gneg
508	131556	48800001	51000000	p11.12	gpos75
509	131556	51000001	53400000	p11.11	acen
510	131556	53400001	55800000	q11	acen
511	131556	55800001	60100000	q12.1	gpos75
512	131556	60100001	61900000	q12.2	gneg
513	131556	61900001	63600000	q12.3	gpos25
514	131556	63600001	66100000	q13.1	gneg
515	131556	66100001	68700000	q13.2	gpos25
516	131556	68700001	70500000	q13.3	gneg
517	131556	70500001	75500000	q13.4	gpos50
518	131556	75500001	77400000	q13.5	gneg
519	131556	77400001	85900000	q14.1	gpos100
520	131556	85900001	88600000	q14.2	gneg
521	131556	88600001	93000000	q14.3	gpos100
522	131556	93000001	97400000	q21	gneg
523	131556	97400001	102300000	q22.1	gpos100
524	131556	102300001	103000000	q22.2	gneg
525	131556	103000001	110600000	q22.3	gpos100
526	131556	110600001	112700000	q23.1	gneg
527	131556	112700001	114600000	q23.2	gpos50
528	131556	114600001	121300000	q23.3	gneg
529	131556	121300001	124000000	q24.1	gpos50
530	131556	124000001	127900000	q24.2	gneg
531	131556	127900001	130900000	q24.3	gpos50
532	131556	130900001	135086622	q25	gneg
533	131546	1	3200000	p13.33	gneg
534	131546	3200001	5300000	p13.32	gpos25
535	131546	5300001	10000000	p13.31	gneg
536	131546	10000001	12600000	p13.2	gpos75
537	131546	12600001	14600000	p13.1	gneg
538	131546	14600001	19800000	p12.3	gpos100
539	131546	19800001	21100000	p12.2	gneg
540	131546	21100001	26300000	p12.1	gpos100
541	131546	26300001	27600000	p11.23	gneg
542	131546	27600001	30500000	p11.22	gpos50
543	131546	30500001	33200000	p11.21	gneg
544	131546	33200001	35500000	p11.1	acen
545	131546	35500001	37800000	q11	acen
546	131546	37800001	46000000	q12	gpos100
547	131546	46000001	48700000	q13.11	gneg
548	131546	48700001	51100000	q13.12	gpos25
549	131546	51100001	54500000	q13.13	gneg
550	131546	54500001	56200000	q13.2	gpos25
551	131546	56200001	57700000	q13.3	gneg
552	131546	57700001	62700000	q14.1	gpos75
553	131546	62700001	64700000	q14.2	gneg
554	131546	64700001	67300000	q14.3	gpos50
555	131546	67300001	71100000	q15	gneg
556	131546	71100001	75300000	q21.1	gpos75
557	131546	75300001	79900000	q21.2	gneg
